run_id,timestamp,phase,experiment,model,hall,seed,config_hash,git_sha,git_dirty,notes,rmse_k,mae_k,p95_abs_err_k,max_abs_err_k,hotspot_rmse_k,fit_seconds,horizon_s,n_train_timesteps,n_test_timesteps,n_parameters,k_neighbours,persistence_rmse_k,best_val_loss,train_seconds,source_hall,n_eval_snapshots,normalizer_fitted_on
3d927d2a8f,2026-09-08T21:18:47+00:00,2,baseline,lightgbm_k4,hall_a,2,feee49af3bbb,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.04430704753984937,0.01596826982375147,0.05059367951457108,0.5877427813594528,0.02420380863622847,9.786576747894287,30,2000,450,50000,4,,,,,,
8624e977cf,2026-09-08T21:18:57+00:00,2,baseline,lightgbm_k6,hall_a,2,43524f04790d,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.04450225347338191,0.016193469179283958,0.05120652394357863,0.5893418795607761,0.024539423131072487,9.93902587890625,30,2000,450,50000,6,,,,,,
717f982b12,2026-09-08T21:19:14+00:00,3,gnn_test,gnn,hall_a,0,77ce81b9d0ed,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,,0.059998393058776855,0.03135823458433151,0.10055983066558838,0.6969141960144043,0.07314487546682358,,60,,,202657,,0.17383462190628052,0.04795995035341808,34.18169331550598,hall_a,225,hall_a
acfab59d98,2026-09-08T21:19:17+00:00,3,gnn_transfer,gnn,hall_b,0,77ce81b9d0ed,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,zero-shot from hall_a,0.08144183456897736,0.03837335482239723,0.1403210163116455,0.724839448928833,0.11454998701810837,,60,,,202657,,0.23992392420768738,0.04795995035341808,34.18169331550598,hall_a,225,hall_a
a9db2330ec,2026-09-08T21:19:19+00:00,3,gnn_transfer,gnn,hall_c,0,77ce81b9d0ed,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,zero-shot from hall_a,0.06433676183223724,0.032183144241571426,0.09624489396810532,0.8159437775611877,0.05165743827819824,,60,,,202657,,0.19062523543834686,0.04795995035341808,34.18169331550598,hall_a,225,hall_a
37a8a174dc,2026-09-08T21:19:48+00:00,2,baseline,lstm,hall_a,2,d92c8fb79bb5,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.028915243223309517,0.013276562094688416,0.03989516198635101,0.46520209312438965,0.022272076457738876,51.17694807052612,30,2000,450,56705,,,,,,,
2e87b5706d,2026-09-08T21:19:48+00:00,2,baseline,persistence,hall_a,3,58bb163de22d,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.10573805868625641,0.04472339525818825,0.18674182891845703,0.8513545989990234,0.08998450636863708,0.0,30,2000,450,,,,,,,,
003d7da438,2026-09-08T21:19:48+00:00,2,baseline,rc,hall_a,3,82b66b8a5962,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.44610232344124007,0.08249020875912255,0.185356039280223,21.27845013366914,0.25011638320236457,0.11927604675292969,30,2000,450,4000,,,,,,,
2fd2f84dd5,2026-09-08T21:19:57+00:00,2,baseline,lightgbm_k2,hall_a,3,4af7247071d3,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.041994473365915955,0.016446638728178597,0.0502104684513462,0.49624798117276236,0.02527430108385198,9.138244867324829,30,2000,450,50000,2,,,,,,
b95f2200ff,2026-09-08T21:20:06+00:00,2,baseline,lightgbm_k4,hall_a,3,feee49af3bbb,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.04225452451430158,0.016520391409026215,0.0498951841307357,0.4966076817424845,0.024743783003625165,8.881294965744019,30,2000,450,50000,4,,,,,,
9312862ae9,2026-09-08T21:20:15+00:00,2,baseline,lightgbm_k6,hall_a,3,43524f04790d,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.04217919697216882,0.016539103595644686,0.05055773258119641,0.5111348564124794,0.025123377971085218,8.99853801727295,30,2000,450,50000,6,,,,,,
7d904335c6,2026-09-08T21:20:59+00:00,2,baseline,lstm,hall_a,3,d92c8fb79bb5,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.029537905007600784,0.014147634617984295,0.04261833056807518,0.560830295085907,0.024998659268021584,43.44269800186157,30,2000,450,56705,,,,,,,
12bcaf3333,2026-09-08T21:20:59+00:00,2,baseline,persistence,hall_a,4,58bb163de22d,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.10573805868625641,0.04472339525818825,0.18674182891845703,0.8513545989990234,0.08998450636863708,0.0,30,2000,450,,,,,,,,
30c0222517,2026-09-08T21:20:59+00:00,2,baseline,rc,hall_a,4,82b66b8a5962,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.11042531001372818,0.060798408296034674,0.1885970894331706,2.452146800924112,0.11065608006693084,0.07777905464172363,30,2000,450,4000,,,,,,,
323476ca87,2026-09-08T21:21:09+00:00,2,baseline,lightgbm_k2,hall_a,4,4af7247071d3,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.044428667221771335,0.017086588570581075,0.057741062804883794,0.5209716036811346,0.02643394502972828,9.273407220840454,30,2000,450,50000,2,,,,,,
35ee774141,2026-09-08T21:21:18+00:00,2,baseline,lightgbm_k4,hall_a,4,feee49af3bbb,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.04502424334478149,0.01720599847182136,0.05670716174913977,0.5591237707971382,0.02631484374270535,8.938066959381104,30,2000,450,50000,4,,,,,,
475ae36ca8,2026-09-08T21:21:27+00:00,2,baseline,lightgbm_k6,hall_a,4,43524f04790d,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.04469994129513074,0.017115065539773464,0.057311856559570475,0.5291536974766305,0.027247953110968743,8.888376951217651,30,2000,450,50000,6,,,,,,
e6aa35a4a8,2026-09-08T21:22:11+00:00,2,baseline,lstm,hall_a,4,d92c8fb79bb5,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.02569122053682804,0.012457585893571377,0.03981376066803932,0.4392741322517395,0.023324795067310333,44.31432509422302,30,2000,450,56705,,,,,,,
d9eac5abdc,2026-09-08T21:22:11+00:00,2,baseline,persistence,hall_a,0,9d49fbaeb98f,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19083687663078308,0.08875907957553864,0.45541754364967346,1.3136730194091797,0.21831835806369781,0.0,60,2000,450,,,,,,,,
7a472ffe76,2026-09-08T21:22:11+00:00,2,baseline,rc,hall_a,0,e35593561983,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.1554499387836701,0.10100853687426001,0.31674619711392327,1.7391453426914154,0.21360576067438428,0.07291126251220703,60,2000,450,4000,,,,,,,
ff4621f8e5,2026-09-08T21:22:20+00:00,2,baseline,lightgbm_k2,hall_a,0,db1bfdbfdc35,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.061446829748072175,0.028191838499645867,0.08773014135016909,0.9176809479064689,0.054326207515044626,8.881252765655518,60,2000,450,50000,2,,,,,,
97ba851f8f,2026-09-08T21:22:29+00:00,2,baseline,lightgbm_k4,hall_a,0,7a766d7b1901,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06157663078394012,0.028336570821257928,0.0882233297279274,0.9312778401671147,0.0543753417204078,8.713373899459839,60,2000,450,50000,4,,,,,,
61c428e29f,2026-09-08T21:22:38+00:00,2,baseline,lightgbm_k6,hall_a,0,092d04393f42,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06207329694005553,0.028249183803510405,0.08790582492494849,0.939068182808649,0.05348724416763096,8.688971996307373,60,2000,450,50000,6,,,,,,
4f4ff79dbf,2026-09-08T21:23:21+00:00,2,baseline,lstm,hall_a,0,982f81a5ac68,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.05270739272236824,0.027786193415522575,0.09032263606786728,0.7039534449577332,0.053016871213912964,43.40840983390808,60,2000,450,56705,,,,,,,
929c43d0c1,2026-09-08T21:23:21+00:00,2,baseline,persistence,hall_a,1,9d49fbaeb98f,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19083687663078308,0.08875907957553864,0.45541754364967346,1.3136730194091797,0.21831835806369781,0.0,60,2000,450,,,,,,,,
28fc6a2c17,2026-09-08T21:23:22+00:00,2,baseline,rc,hall_a,1,e35593561983,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.20355967150801463,0.10802026730505382,0.33175605491946636,8.073183435173178,0.21908668405234724,0.07423686981201172,60,2000,450,4000,,,,,,,
a8fe346c99,2026-09-08T21:23:31+00:00,2,baseline,lightgbm_k2,hall_a,1,db1bfdbfdc35,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.05642513601592485,0.027698617685324594,0.08913599879422227,0.8996380118148002,0.05354233427870223,8.930971145629883,60,2000,450,50000,2,,,,,,
f0ce086c5f,2026-09-08T21:23:39+00:00,2,baseline,lightgbm_k4,hall_a,1,7a766d7b1901,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.055706149805130625,0.027416029658410373,0.08770731575747166,0.8622084147448479,0.05294386686382355,8.740162134170532,60,2000,450,50000,4,,,,,,
2206104b49,2026-09-08T21:23:48+00:00,2,baseline,lightgbm_k6,hall_a,1,092d04393f42,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.05658150082341668,0.027642559234319616,0.09043269879073927,0.9112378134812336,0.05202780610710894,8.785505056381226,60,2000,450,50000,6,,,,,,
cc4adccaa9,2026-09-08T21:24:32+00:00,2,baseline,lstm,hall_a,1,982f81a5ac68,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.05665921792387962,0.029846739023923874,0.08857464790344238,0.7682136297225952,0.0632932186126709,43.33040904998779,60,2000,450,56705,,,,,,,
4a82a9cd5c,2026-09-08T21:24:32+00:00,2,baseline,persistence,hall_a,2,9d49fbaeb98f,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19083687663078308,0.08875907957553864,0.45541754364967346,1.3136730194091797,0.21831835806369781,0.0,60,2000,450,,,,,,,,
5819f04ea8,2026-09-08T21:24:32+00:00,2,baseline,rc,hall_a,2,e35593561983,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.15319181583518554,0.10039687452650495,0.3131687837522839,1.2460463696250965,0.2134361964371067,0.07233810424804688,60,2000,450,4000,,,,,,,
0ce9fad9d0,2026-09-08T21:24:41+00:00,2,baseline,lightgbm_k2,hall_a,2,db1bfdbfdc35,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06203274966239938,0.02885849051546368,0.09674587550878973,0.8897736322045844,0.05692790297096051,9.372936010360718,60,2000,450,50000,2,,,,,,
a3a06691a3,2026-09-08T21:24:50+00:00,2,baseline,lightgbm_k4,hall_a,2,7a766d7b1901,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.0622495206566238,0.029010516214497722,0.09541623919332619,0.8567806376458755,0.05569868012732718,9.145326137542725,60,2000,450,50000,4,,,,,,
8bfcf944b3,2026-09-08T21:24:59+00:00,2,baseline,lightgbm_k6,hall_a,2,092d04393f42,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06144739761427973,0.02855510455863946,0.09241391999138955,0.9071263154909585,0.05633330975753391,8.970893144607544,60,2000,450,50000,6,,,,,,
8ac212612e,2026-09-08T21:25:44+00:00,2,baseline,lstm,hall_a,2,982f81a5ac68,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.060028523206710815,0.02765214815735817,0.08241648972034454,0.9950720071792603,0.05230407416820526,44.13715195655823,60,2000,450,56705,,,,,,,
39de6eda73,2026-09-08T21:25:44+00:00,2,baseline,persistence,hall_a,3,9d49fbaeb98f,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19083687663078308,0.08875907957553864,0.45541754364967346,1.3136730194091797,0.21831835806369781,0.0,60,2000,450,,,,,,,,
62f1e8c2b5,2026-09-08T21:25:44+00:00,2,baseline,rc,hall_a,3,e35593561983,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.2900230511177913,0.11668132318465078,0.34173770458563896,12.604369874285567,0.24874480019580103,0.0772249698638916,60,2000,450,4000,,,,,,,
81f417f3e8,2026-09-08T21:25:53+00:00,2,baseline,lightgbm_k2,hall_a,3,db1bfdbfdc35,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06300496497960016,0.029157985567398605,0.09255250756638338,0.9666960463958274,0.053923627366207746,9.436552047729492,60,2000,450,50000,2,,,,,,
1b3d165761,2026-09-08T21:26:03+00:00,2,baseline,lightgbm_k4,hall_a,3,7a766d7b1901,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06202319996625159,0.029122626258351575,0.09007119266471801,0.9071080914865539,0.05294465381320868,9.12367296218872,60,2000,450,50000,4,,,,,,
4eb5331eba,2026-09-08T21:26:12+00:00,2,baseline,lightgbm_k6,hall_a,3,092d04393f42,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06295124469512427,0.029336985508888726,0.09251247299178592,0.9213235121578596,0.05380979041371997,8.952898025512695,60,2000,450,50000,6,,,,,,
e04ae8e10f,2026-09-08T21:26:56+00:00,2,baseline,lstm,hall_a,3,982f81a5ac68,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.05974575877189636,0.029326660558581352,0.0950646698474884,0.9269269108772278,0.056854262948036194,44.74370288848877,60,2000,450,56705,,,,,,,
4644dd1617,2026-09-08T21:26:56+00:00,2,baseline,persistence,hall_a,4,9d49fbaeb98f,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19083687663078308,0.08875907957553864,0.45541754364967346,1.3136730194091797,0.21831835806369781,0.0,60,2000,450,,,,,,,,
dabd8b8d35,2026-09-08T21:26:57+00:00,2,baseline,rc,hall_a,4,e35593561983,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.1867643353208662,0.1085169509749379,0.34518432014653866,3.603285579959959,0.22657240400004203,0.07352805137634277,60,2000,450,4000,,,,,,,
737fc4f92f,2026-09-08T21:27:06+00:00,2,baseline,lightgbm_k2,hall_a,4,db1bfdbfdc35,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06156872812694541,0.02858703859791296,0.08795739595752008,0.8815333748284095,0.05698827743265941,9.416683912277222,60,2000,450,50000,2,,,,,,
6cb76065a3,2026-09-08T21:27:15+00:00,2,baseline,lightgbm_k4,hall_a,4,7a766d7b1901,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06151431872874563,0.0283876813182991,0.08966346934350664,0.8876785664735138,0.058773277880643515,9.132020950317383,60,2000,450,50000,4,,,,,,
af040f3b21,2026-09-08T21:27:24+00:00,2,baseline,lightgbm_k6,hall_a,4,092d04393f42,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.06183073434900858,0.02851613522472643,0.08822924641111306,0.8973630639777226,0.058180556344464646,9.000880718231201,60,2000,450,50000,6,,,,,,
7260b07b83,2026-09-08T21:28:10+00:00,2,baseline,lstm,hall_a,4,982f81a5ac68,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.07003240287303925,0.030415723100304604,0.09000682085752487,1.3687596321105957,0.06287853419780731,45.11957097053528,60,2000,450,56705,,,,,,,
9a9b5fd29f,2026-09-08T21:28:10+00:00,2,baseline,persistence,hall_a,0,0b650b09d137,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.6367214918136597,0.39422911405563354,1.4586597681045532,3.4959983825683594,0.8033909201622009,0.0,300,2000,450,,,,,,,,
c6c5504110,2026-09-08T21:28:10+00:00,2,baseline,rc,hall_a,0,8b28e3597283,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.4518494702981896,0.31241939063528607,0.9544304359180726,5.406163298334377,0.7035997257106179,0.0784311294555664,300,2000,450,4000,,,,,,,
e47f7163b9,2026-09-08T21:28:19+00:00,2,baseline,lightgbm_k2,hall_a,0,497d158ced11,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.18611162389727812,0.11542242662674597,0.38107225817113505,1.9080335244601376,0.2502435988526715,8.995343208312988,300,2000,450,50000,2,,,,,,
829cb82220,2026-09-08T21:28:28+00:00,2,baseline,lightgbm_k4,hall_a,0,2641af0a4fa1,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.1889822072984048,0.11711461472090232,0.38360011999350063,1.9515869270986261,0.25673189166807364,8.60090708732605,300,2000,450,50000,4,,,,,,
d523d9b97a,2026-09-08T21:28:36+00:00,2,baseline,lightgbm_k6,hall_a,0,eaec3b98b0ad,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.18739369627486777,0.11595408986083423,0.3822299992852178,1.8236891141506137,0.25468835252914335,8.757242918014526,300,2000,450,50000,6,,,,,,
3f17e8cbcd,2026-09-08T21:29:20+00:00,2,baseline,lstm,hall_a,0,7d77c58f006a,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.2174561470746994,0.13388405740261078,0.46341991424560547,1.910588264465332,0.2461164891719818,44.029329776763916,300,2000,450,56705,,,,,,,
46ec315fc0,2026-09-08T21:29:21+00:00,2,baseline,persistence,hall_a,1,0b650b09d137,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.6367214918136597,0.39422911405563354,1.4586597681045532,3.4959983825683594,0.8033909201622009,0.0,300,2000,450,,,,,,,,
e9438b081c,2026-09-08T21:29:21+00:00,2,baseline,rc,hall_a,1,8b28e3597283,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.5497783524764833,0.3284363098747796,0.9809716075643536,20.012546985770314,0.7095442683435881,0.06914520263671875,300,2000,450,4000,,,,,,,
453d6f0be5,2026-09-08T21:29:30+00:00,2,baseline,lightgbm_k2,hall_a,1,497d158ced11,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.18818241659462415,0.11633381851072215,0.38438808605030794,2.106495408336276,0.2654289288042482,9.154592752456665,300,2000,450,50000,2,,,,,,
7feb1d8559,2026-09-08T21:29:39+00:00,2,baseline,lightgbm_k4,hall_a,1,2641af0a4fa1,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.1848753120853391,0.11572813703659315,0.3808497982156716,1.9733838889213668,0.26041040435759066,9.05161190032959,300,2000,450,50000,4,,,,,,
e68486af68,2026-09-08T21:29:48+00:00,2,baseline,lightgbm_k6,hall_a,1,eaec3b98b0ad,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.187980838265951,0.11624070220625031,0.3815477043997305,2.077102519607965,0.26928199924928214,8.892417669296265,300,2000,450,50000,6,,,,,,
395cbd04fd,2026-09-08T21:30:33+00:00,2,baseline,lstm,hall_a,1,7d77c58f006a,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.22328172624111176,0.1343989074230194,0.4537033438682556,1.6892638206481934,0.261661559343338,45.286097049713135,300,2000,450,56705,,,,,,,
b2afc1af64,2026-09-08T21:30:33+00:00,2,baseline,persistence,hall_a,2,0b650b09d137,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.6367214918136597,0.39422911405563354,1.4586597681045532,3.4959983825683594,0.8033909201622009,0.0,300,2000,450,,,,,,,,
46f290d226,2026-09-08T21:30:34+00:00,2,baseline,rc,hall_a,2,8b28e3597283,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.4445824882653349,0.3107381599308462,0.9417035302098742,3.1502193842937842,0.7002646743036199,0.07648682594299316,300,2000,450,4000,,,,,,,
57a9d847db,2026-09-08T21:30:43+00:00,2,baseline,lightgbm_k2,hall_a,2,497d158ced11,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19093456054034746,0.1178856476697749,0.40197027429858034,1.9515552217761947,0.2718283175970073,8.946318864822388,300,2000,450,50000,2,,,,,,
055861102f,2026-09-08T21:30:51+00:00,2,baseline,lightgbm_k4,hall_a,2,2641af0a4fa1,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19039473864609327,0.11793116251622167,0.3949442564058281,1.9915525160075842,0.2690207150065924,8.653563261032104,300,2000,450,50000,4,,,,,,
46cc9e7219,2026-09-08T21:31:00+00:00,2,baseline,lightgbm_k6,hall_a,2,eaec3b98b0ad,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.19105873682001254,0.11836582212949921,0.4044802632397882,1.855508171574261,0.2730098045220928,8.682172775268555,300,2000,450,50000,6,,,,,,
d6d4aedde6,2026-09-08T21:31:45+00:00,2,baseline,lstm,hall_a,2,7d77c58f006a,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.22380773723125458,0.13431428372859955,0.4646879732608795,2.0017547607421875,0.2639423608779907,44.7930588722229,300,2000,450,56705,,,,,,,
97903cd586,2026-09-08T21:31:45+00:00,2,baseline,persistence,hall_a,3,0b650b09d137,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.6367214918136597,0.39422911405563354,1.4586597681045532,3.4959983825683594,0.8033909201622009,0.0,300,2000,450,,,,,,,,
ef4530c0ce,2026-09-08T21:31:45+00:00,2,baseline,rc,hall_a,3,8b28e3597283,46545dd7c4a357fedde4144bab6d4e3b19f99fa7,1,lags=6 stride=20,0.5128720869395439,0.3250194413175151,0.9857384552118812,11.328391507433196,0.7191357996936693,0.08464717864990234,300,2000,450,4000,,,,,,,
